Catchment_ID,Catchment_Area,Cannabis_Area,Cann_Percent_Cover,JanWE_95thPctl,FebWE_95thPctl,MarWE_95thPctl,AprWE_95thPctl,MayWE_95thPctl,JunWE_95thPctl,JulWE_95thPctl,AugWE_95thPctl,SepWE_95thPctl,OctWE_95thPctl,NovWE_95thPctl,DecWE_95thPctl,JanWE_95thPctl.1,JanWE_90thPctl,FebWE_90thPctl,MarWE_90thPctl,AprWE_90thPctl,MayWE_90thPctl,JunWE_90thPctl,JulWE_90thPctl,AugWE_90thPctl,SepWE_90thPctl,OctWE_90thPctl,NovWE_90thPctl,DecWE_90thPctl,JanWE_75thPctl,FebWE_75thPctl,MarWE_75thPctl,AprWE_75thPctl,MayWE_75thPctl,JunWE_75thPctl,JulWE_75thPctl,AugWE_75thPctl,SepWE_75thPctl,OctWE_75thPctl,NovWE_75thPctl,DecWE_75thPctl,JanWE_FullData,FebWE_FullData,MarWE_FullData,AprWE_FullData,MayWE_FullData,JunWE_FullData,JulWE_FullData,AugWE_FullData,SepWE_FullData,OctWE_FullData,NovWE_FullData,DecWE_FullData,JanWE_SubMedian,FebWE_SubMedian,MarWE_SubMedian,AprWE_SubMedian,MayWE_SubMedian,JunWE_SubMedian,JulWE_SubMedian,AugWE_SubMedian,SepWE_SubMedian,OctWE_SubMedian,NovWE_SubMedian,DecWE_SubMedian
2544113,3677178.71,407.4984712,0.0001108180000,21.60564841,22.52320152,24.87786246,29.80933307,45.61607863,92.03258368,122.9409436,136.0818439,113.0184141,53.10641918,14.02188894,14.15438815,20.07650185,20.07650185,20.92911486,23.11712392,27.69956816,42.38758633,85.51894864,114.2397596,126.4506086,105.0195003,49.34779566,13.02948534,13.15260688,11.35068665,11.83272994,13.06976842,15.66055286,23.96474314,48.34999621,64.5879309,71.49159976,59.37505688,27.89984876,7.36650271,7.436112147,4.867420353,5.07413096,5.60459986,6.715584358,10.27660107,20.7335259,27.6967041,30.65714688,25.46131078,11.96405961,3.158915961,3.188765996,3.022174018,3.150520325,3.479887672,4.169696285,6.380726235,12.87341523,17.19684216,19.03497665,15.80888979,7.428466722,1.961366196,1.979900038
2544119,4490516.013,100.1796366,0.0000223092000,14.69542464,15.31951295,16.92107295,20.27529095,31.02649979,62.59742231,83.62023378,92.55822569,76.87126787,36.12117378,9.537210283,9.627331724,8.14085528,8.14085528,8.486582793,9.373802354,11.23194555,17.18781531,34.67722563,46.32327669,51.27467486,42.58453786,20.01012257,5.283348429,5.333273194,6.338027293,6.607191937,7.297932848,8.744582111,13.38149848,26.99780243,36.06478458,39.91967398,33.1540058,15.57879346,4.113327825,4.152196532,2.596418365,2.706683593,2.989650564,3.582280816,5.481826882,11.05984351,14.77419782,16.35338093,13.5817764,6.38196454,1.685054262,1.700977107,0.800632051,0.834633457,0.921889205,1.10463278,1.69037716,3.410415408,4.555774394,5.042731591,4.188079104,1.967943775,0.519603647,0.524513618
2544125,11184553.12,544.3578914,0.0000486705000,24.69775564,25.74662499,28.43827484,34.07551627,52.14445508,105.2038902,140.5357212,155.5572905,129.1931221,60.70678086,16.02864121,16.18010314,23.70114027,23.70114027,24.70768516,27.2907203,32.70048512,50.04029768,100.9586537,134.8647582,149.2801701,123.9798609,58.25711249,15.381846,15.52719606,13.89261536,14.4826098,15.99667677,19.16765424,29.33152583,59.17773265,79.05207046,87.50178095,72.67179975,34.1478784,9.016193632,9.10139175,6.827462534,7.117412614,7.86149393,9.419856365,14.41484476,29.08262714,38.84977993,43.00235166,35.71422495,16.78181929,4.430967289,4.472837517,4.521744546,4.713774921,5.206570834,6.238655127,9.546774566,19.26106661,25.72973189,28.47992913,23.65309236,11.11439271,2.934575192,2.962305329
2544129,6475379.166,678.0841569,0.0001047170000,41.06306956,42.80694442,47.28214479,56.654755,86.69659776,174.9144628,233.6579963,258.6332109,214.7995241,100.932522,26.64959597,26.90142013,34.58320221,34.58320221,36.05188874,39.82088996,47.71447603,73.01563189,147.3124708,196.7861103,217.8201661,180.9035578,85.00508745,22.44421511,22.65630071,21.13552162,22.03310929,24.33653412,29.1606987,44.62349834,90.03000628,120.2658176,133.1207793,110.5591967,51.95085328,13.7167805,13.8463966,7.65635476,7.981506405,8.815923364,10.56347973,16.16488772,32.61342111,43.566361,48.22307822,40.05013207,18.81922622,4.968911558,5.015865065,4.743615758,4.945068606,5.462044839,6.544771044,10.01521201,20.20616118,26.99222842,29.87737127,24.81369314,11.65974943,3.078567792,3.107658581
2544131,5990178.785,1686.543237,0.0002815510000,78.78431298,82.13014135,90.71633792,108.6987894,166.3375867,335.593903,448.3002588,496.218136,412.1180691,193.6508764,51.13037414,51.61352832,77.30259022,77.30259022,80.58549249,89.0102056,106.6544551,163.2092204,329.2822769,439.8689269,486.8855966,404.3672276,190.00882,50.16874819,50.64281554,44.55872286,46.45105184,51.30722103,61.47771109,94.0769824,189.8047359,253.5490408,280.6503676,233.085168,109.524795,28.91824634,29.19150802,16.97101509,17.69174364,19.54130564,23.41492519,35.8309616,72.29064994,96.5688494,106.8908918,88.77480432,41.71454722,11.01404985,11.11812662,10.37828457,10.81903168,11.9500943,14.3189288,21.91170734,44.20789992,59.05474683,65.36698522,54.28845457,25.50969635,6.735421719,6.799067785
2544137,37783.335,92.19639184,0.0024401340000,1.423679176,1.484140276,1.63929793,1.964251474,3.005818664,6.064380499,8.101051072,8.96695548,7.447217484,3.499385978,0.92395613,0.932687012,1.423679176,1.423679176,1.484140276,1.63929793,1.964251474,3.005818664,6.064380499,8.101051072,8.96695548,7.447217484,3.499385978,0.92395613,0.932687012,1.423679176,1.484140276,1.63929793,1.964251474,3.005818664,6.064380499,8.101051072,8.96695548,7.447217484,3.499385978,0.92395613,0.932687012,1.423679176,1.484140276,1.63929793,1.964251474,3.005818664,6.064380499,8.101051072,8.96695548,7.447217484,3.499385978,0.92395613,0.932687012,1.423679176,1.484140276,1.63929793,1.964251474,3.005818664,6.064380499,8.101051072,8.96695548,7.447217484,3.499385978,0.92395613,0.932687012
2544141,284011.684,152.848565,0.0005381770000,14.0854155,14.68359782,16.21867684,19.43366078,29.73858543,59.99899453,80.14914615,88.71612077,73.68033076,34.62177879,9.141319347,9.227699835,10.53291381,10.53291381,10.98022776,12.12814243,14.53227092,22.23817659,44.866567,59.93462164,66.34090801,55.09731492,25.88977315,6.835774835,6.900369184,6.053131378,6.310197003,6.969888938,8.351510954,12.77999677,25.78424445,34.44366347,38.12527463,31.66372494,14.87852279,3.928432709,3.965554258,4.053731677,4.225886386,4.667676581,5.59293734,8.558657412,17.26749379,23.0666346,25.53217894,21.20493291,9.964022813,2.630838671,2.655698664,2.137982859,2.228779153,2.461784182,2.949776925,4.513930447,9.107066939,12.16559785,13.46595317,11.18371582,5.255135681,1.387533372,1.400644807
2544147,4291811.405,1883.04496,0.0004387530000,70.91437042,73.92597646,81.65447849,97.84062238,149.7217503,302.0706718,403.5185357,446.6497882,370.9506665,174.3066539,46.02284584,46.45773666,76.93398302,76.93398302,80.20123119,88.58577217,106.1458874,162.4309788,327.7121378,437.7714699,484.5639468,402.4390558,189.102788,49.92952513,50.40133195,44.63692086,46.53257078,51.39726226,61.58560094,94.24208211,190.1378323,253.9940049,281.1428929,233.4942191,109.7170048,28.9689962,29.24273744,16.96251943,17.68288719,19.5315233,23.40320373,35.8130247,72.2544614,96.52050726,106.8373824,88.73036385,41.69366502,11.00853624,11.11256092,10.73022994,11.18592355,12.35534243,14.80450816,22.65477079,45.70706539,61.05739426,67.58369144,56.12946888,26.37477377,6.963831384,7.029635797
2544149,1157572.718,235.3135248,0.0002032820000,17.29027403,18.02456094,19.90891692,23.85540705,36.50501409,73.65058254,98.38550379,108.9017245,90.44483703,42.4992818,11.2212463,11.32728096,13.52411855,13.52411855,14.09846359,15.57237046,18.65923886,28.55351728,57.6080638,76.95524169,85.18082654,70.74420545,33.24211776,8.777042221,8.859980488,8.148675199,8.49473481,9.382806614,11.2427347,17.20432553,34.71053578,46.36777377,51.32392814,42.62544359,20.02934384,5.288423493,5.338396214,3.878781119,4.043505991,4.466229448,5.351557893,8.189283706,16.52226497,22.07112703,24.43026364,20.28977248,9.533996483,2.517297191,2.541084279,2.10292679,2.192234316,2.421418808,2.901410034,4.43991645,8.957740219,11.96612103,13.24515468,11.00033871,5.168968293,1.36478227,1.377678719
2544153,1381180.677,668.366244,0.0004839090000,42.95244314,44.77655631,49.45766738,59.26152548,90.6856386,182.9625403,244.4089521,270.5333139,224.6827733,105.5765792,27.87578396,28.13919493,39.36249804,39.36249804,41.03415268,45.32401868,54.30847491,83.10617535,167.6706168,223.9813662,247.9222661,205.9038922,96.75253807,25.54593897,25.78733418,23.64061549,24.64459,27.22102893,32.61697903,49.91251151,100.7008391,134.5203587,148.8989585,123.6632578,58.10834333,15.34256591,15.4875448,8.852560723,9.228513089,10.19329686,12.21388621,18.69044142,37.70884446,50.37303891,55.7573077,46.30744489,21.75948583,5.745239435,5.799528818,5.289375148,5.514005418,6.090460463,7.297755778,11.16747566,22.53090727,30.0977207,33.31480313,27.668542,13.00121933,3.432761168,3.465198891
2544157,2804151.891,67.95714171,0.0000242345000,1.049381278,1.093946618,1.208311947,1.447832319,2.215562245,4.470001014,5.971212807,6.609463257,5.489277876,2.57936633,0.681039859,0.687475314,1.049381278,1.049381278,1.093946618,1.208311947,1.447832319,2.215562245,4.470001014,5.971212807,6.609463257,5.489277876,2.57936633,0.681039859,0.687475314,1.049381278,1.093946618,1.208311947,1.447832319,2.215562245,4.470001014,5.971212807,6.609463257,5.489277876,2.57936633,0.681039859,0.687475314,1.049381278,1.093946618,1.208311947,1.447832319,2.215562245,4.470001014,5.971212807,6.609463257,5.489277876,2.57936633,0.681039859,0.687475314,1.049381278,1.093946618,1.208311947,1.447832319,2.215562245,4.470001014,5.971212807,6.609463257,5.489277876,2.57936633,0.681039859,0.687475314
2544167,3003781.521,19.99196913,0.0000066556000,0.308712191,0.321822644,0.355467204,0.425930495,0.651785094,1.315007077,1.75664101,1.944404695,1.614863001,0.758810785,0.200351685,0.202244899,0.308712191,0.308712191,0.321822644,0.355467204,0.425930495,0.651785094,1.315007077,1.75664101,1.944404695,1.614863001,0.758810785,0.200351685,0.202244899,0.308712191,0.321822644,0.355467204,0.425930495,0.651785094,1.315007077,1.75664101,1.944404695,1.614863001,0.758810785,0.200351685,0.202244899,0.308712191,0.321822644,0.355467204,0.425930495,0.651785094,1.315007077,1.75664101,1.944404695,1.614863001,0.758810785,0.200351685,0.202244899,0.308712191,0.321822644,0.355467204,0.425930495,0.651785094,1.315007077,1.75664101,1.944404695,1.614863001,0.758810785,0.200351685,0.202244899
2544171,4340246.656,183.5265003,0.0000422848000,16.52246717,17.22414669,19.02482433,22.79606321,34.88394086,70.37999106,94.016512,104.0657404,86.42846535,40.61202193,10.72294592,10.82427192,11.08341333,11.08341333,11.55410601,12.76201608,15.29179562,23.40044809,47.2115044,63.06708631,69.80819527,57.97695924,27.24289423,7.193044516,7.261014869,8.734672871,9.105618751,10.05755468,12.05123623,18.4415444,37.20668302,49.70223082,55.01479833,45.69077753,21.46971893,5.668731184,5.722297606,3.681726342,3.838082652,4.239330373,5.079681235,7.773241289,15.68287983,20.94984153,23.18912628,19.25898562,9.049638255,2.389410254,2.41198888,0.716876554,0.747321015,0.825448789,0.989075244,1.513543896,3.053645983,4.079186994,4.515202762,3.749956942,1.76207379,0.465247015,0.469643346
2544175,3848237.561,196.1233543,0.0000509645000,27.3145351,28.47453439,31.45137024,37.68588931,57.66927042,116.3504649,155.4257782,172.0389146,142.8814067,67.13879274,17.72690966,17.8944193,18.62772941,18.62772941,19.41881565,21.4489323,25.70069548,39.32878816,79.34767951,105.9959223,117.3256048,97.44102075,45.78673074,12.08924389,12.20348066,10.86232565,11.32362912,12.50744427,14.98676073,22.93366491,46.26974738,61.80904821,68.41568811,56.82045704,26.6994634,7.049560417,7.116174923,6.461741239,6.736159792,7.440383492,8.915270356,13.64269615,27.52478102,36.76874444,40.69887864,33.80114926,15.88288082,4.193617163,4.233244561,3.533080413,3.683123997,4.068171753,4.87459431,7.459404636,15.04969962,20.10401314,22.25288907,18.48142381,8.684268383,2.292940264,2.3146073
2544257,5642166.941,218.9699059,0.0000388095000,16.02716725,16.70781228,18.45451036,22.11269746,33.83821247,68.27018486,91.19814535,100.9461244,83.8375683,39.3945808,10.40150033,10.49978885,12.76776831,12.76776831,13.30999251,14.70146962,17.61570173,26.95663245,54.38627357,72.65144062,80.41700118,66.78776297,31.38301812,8.286177104,8.364476964,8.155227865,8.501565756,9.390351693,11.25177542,17.2181602,34.73844787,46.4050599,51.36519971,42.65972036,20.04545021,5.292676119,5.342689026,4.780964669,4.984003657,5.505050308,6.59630137,10.09406689,20.36525461,27.20475203,30.11261108,25.00906403,11.7515526,3.102806929,3.132126765,1.97260813,2.056381257,2.271363155,2.721609259,4.164774222,8.402627837,11.22457888,12.42435064,10.31864622,4.848646623,1.280206527,1.292303781
2544303,3345308.508,123.6917542,0.0000369747000,11.90997176,12.41576688,13.71375825,16.43219904,25.14556369,50.73235718,67.77038752,75.01422252,62.30065831,29.27456471,7.729474166,7.802513486,9.309481001,9.309481001,9.704837951,10.71941853,12.84429954,19.65513875,39.65516669,52.97301689,58.63519189,48.69757937,22.88259028,6.041776955,6.098868456,5.827878823,6.075378377,6.710521482,8.040729796,12.30442029,24.82474653,33.16192635,36.70653531,30.48543646,14.32485477,3.782245645,3.817985806,4.87640994,5.083502318,5.614950936,6.727987299,10.29558081,20.77181843,27.74785685,30.71376724,25.508335,11.98615591,3.164750129,3.194655294,1.811315987,1.888239327,2.085643029,2.499074341,3.824237576,7.71557914,10.30679072,11.40846203,9.474932496,4.452192512,1.175529247,1.186637358
2544325,941313.831,31.52180518,0.0000334870000,0.48675373,0.507425287,0.560473452,0.671574571,1.027684798,2.073402406,2.769736956,3.065788347,2.546192253,1.196434707,0.315899186,0.318884261,0.48675373,0.48675373,0.507425287,0.560473452,0.671574571,1.027684798,2.073402406,2.769736956,3.065788347,2.546192253,1.196434707,0.315899186,0.318884261,0.48675373,0.507425287,0.560473452,0.671574571,1.027684798,2.073402406,2.769736956,3.065788347,2.546192253,1.196434707,0.315899186,0.318884261,0.48675373,0.507425287,0.560473452,0.671574571,1.027684798,2.073402406,2.769736956,3.065788347,2.546192253,1.196434707,0.315899186,0.318884261,0.48675373,0.507425287,0.560473452,0.671574571,1.027684798,2.073402406,2.769736956,3.065788347,2.546192253,1.196434707,0.315899186,0.318884261
2544363,4483052.154,2565.10304,0.0005721780000,115.4046544,120.3056829,132.8828954,159.2239082,243.6542374,491.5838815,656.6781439,726.8690974,603.6778328,283.6632269,74.89667588,75.60440867,140.052021,140.052021,145.999779,161.2631498,193.2299028,295.692306,596.5731321,796.9271406,882.1090161,732.6073718,344.2461523,90.89261506,91.75150076,76.85641917,80.12037336,88.49646114,106.0388725,162.267218,327.3817427,437.3301144,484.0754158,402.033322,188.912137,49.87918684,50.35051798,29.29075057,30.53467617,33.72688706,40.41247561,61.84166082,124.7684587,166.6708836,184.4859858,153.2189228,71.99630614,19.00945732,19.18908634,18.72558169,19.52082354,21.56160449,25.83570236,39.53538401,79.76449635,106.5527235,117.9419213,97.95288271,46.02725045,12.15274922,12.26758608
2544373,2251465.596,1374.584089,0.0006105290000,23.7393572,24.74752509,27.33472525,32.75321305,50.12098521,101.1214445,135.082221,149.5208771,124.1797723,58.35104923,15.40664847,15.55223291,22.31516405,22.31516405,23.26284901,25.6948355,30.78825245,47.11408139,95.0548747,126.9782453,140.5506844,116.7298663,54.85039992,14.48235878,14.61920918,13.43211983,14.00255785,15.46643837,18.53230813,28.35928006,57.21618108,76.43174849,84.60137825,70.26296324,33.01598602,8.717335802,8.799709876,5.966107559,6.219477439,6.869685206,8.23144411,12.59626308,25.4135531,33.94847859,37.57716048,31.20850629,14.66461931,3.871954962,3.908542828,2.997392332,3.124686205,3.451352755,4.135504969,6.328404577,12.76785382,17.05582885,18.87889073,15.67925763,7.36755364,1.945283084,1.96366495
2544375,2999851.874,1360.840022,0.0004536360000,62.27922768,64.92411471,71.71152796,85.92670797,131.4903442,265.2879527,354.3826535,392.2618743,325.7805277,153.0815789,40.4187089,40.80064368,59.59248015,59.59248015,62.12326582,68.61786771,82.21979991,125.8178051,253.8433381,339.0944626,375.3395606,311.7262425,146.4775863,38.67503174,39.04048973,35.88600757,37.4100219,41.32100752,49.51195779,75.76624926,152.8619707,204.1993624,226.0258053,187.7184885,88.20736708,23.28972512,23.50980034,14.15707257,14.75829804,16.3011865,19.53252611,29.88987525,60.30422885,80.55689082,89.16744841,74.05516647,34.79791099,9.187824199,9.274644133,8.162720162,8.509376237,9.398978711,11.26211255,17.23397871,34.77036245,46.44769273,51.41238947,42.69891231,20.06386618,5.297538558,5.347597412
2544387,2647794.148,849.2668482,0.0003207450000,36.38226643,37.92735598,41.89242567,50.1966466,76.81400226,154.9758617,207.0231857,229.1514611,190.3144017,89.42716527,23.61179306,23.83491164,36.25201886,36.25201886,37.79157704,41.74245188,50.01694392,76.53901014,154.4210521,206.2820481,228.3311048,189.6330811,89.10701836,23.52726346,23.74958328,22.24842855,23.19327938,25.6179928,30.69617743,46.97318252,94.77060459,126.5985055,140.130355,116.3807752,54.68636489,14.43904799,14.57548913,10.37047883,10.81089445,11.94110637,14.30815922,21.89522705,44.17465018,59.01033044,65.31782125,54.24762301,25.49050994,6.730355858,6.793954054,4.882204237,5.089542689,5.62162279,6.735981696,10.30781433,20.79650013,27.78082769,30.75026226,25.53864478,12.00039822,3.16851058,3.198451279
2544415,6105554.63,1581.630905,0.0002590480000,97.42262537,101.5599894,112.177456,134.4140862,205.6887187,414.9866623,554.3564006,613.610397,509.6144491,239.4636199,63.22648629,63.82394214,82.37400294,82.37400294,85.872279,94.84969283,113.651488,173.9165113,350.8847397,468.7263929,518.8275768,430.8956155,202.4742903,53.46005353,53.96522192,50.20553908,52.33767822,57.80925766,69.26862865,105.9991246,213.8582184,285.6806808,316.2164913,262.6234721,123.4046002,32.58298384,32.89087529,24.04508108,25.06623252,27.68675156,33.17502058,50.76646108,102.4237225,136.8218579,151.4464601,125.7790036,59.1025148,15.60506077,15.75252009,13.72528989,14.30817832,15.80400956,18.93679514,28.978251,58.46498407,78.09995133,86.4478918,71.79652589,33.73659444,8.907600771,8.991772746
2544461,633918.848,25.98437072,0.0000409901000,0.401245719,0.418285904,0.4620151,0.553599089,0.847151444,1.709167875,2.283177358,2.527221411,2.098902746,0.986257062,0.260405187,0.262865874,0.401245719,0.401245719,0.418285904,0.4620151,0.553599089,0.847151444,1.709167875,2.283177358,2.527221411,2.098902746,0.986257062,0.260405187,0.262865874,0.401245719,0.418285904,0.4620151,0.553599089,0.847151444,1.709167875,2.283177358,2.527221411,2.098902746,0.986257062,0.260405187,0.262865874,0.401245719,0.418285904,0.4620151,0.553599089,0.847151444,1.709167875,2.283177358,2.527221411,2.098902746,0.986257062,0.260405187,0.262865874,0.401245719,0.418285904,0.4620151,0.553599089,0.847151444,1.709167875,2.283177358,2.527221411,2.098902746,0.986257062,0.260405187,0.262865874
2544507,1604938.072,80.16677053,0.0000499501000,1.237920048,1.290492291,1.425405251,1.707959434,2.613624788,5.273110913,7.04404033,7.79696307,6.475517786,3.042792317,0.803399977,0.810991669,1.237920048,1.237920048,1.290492291,1.425405251,1.707959434,2.613624788,5.273110913,7.04404033,7.79696307,6.475517786,3.042792317,0.803399977,0.810991669,1.237920048,1.290492291,1.425405251,1.707959434,2.613624788,5.273110913,7.04404033,7.79696307,6.475517786,3.042792317,0.803399977,0.810991669,1.237920048,1.290492291,1.425405251,1.707959434,2.613624788,5.273110913,7.04404033,7.79696307,6.475517786,3.042792317,0.803399977,0.810991669,1.237920048,1.290492291,1.425405251,1.707959434,2.613624788,5.273110913,7.04404033,7.79696307,6.475517786,3.042792317,0.803399977,0.810991669
2544515,851864.148,111248.426,0.1305940930000,2528.393672,2635.770014,2911.32341,3488.427085,5338.206119,10770.08187,14387.12219,15924.9316,13225.94155,6214.760679,1640.906794,1656.412469,3146.44138,3146.44138,3280.065099,3622.975548,4341.148079,6643.092337,13402.75117,17903.95108,19817.66697,16458.92814,7733.914375,2042.014697,2061.310623,2013.465698,2098.973973,2318.408675,2777.980484,4251.036945,8576.666937,11457.06752,12681.68951,10532.37078,4949.074026,1306.722754,1319.070573,228.5791147,238.2864594,263.1978299,315.3708157,482.5998586,973.6679084,1300.665988,1439.691455,1195.689596,561.8446643,148.3459741,149.7477627,355.5152924,370.6133888,409.3587184,490.5047773,750.6006402,1514.372088,2022.961064,2239.191141,1859.688436,873.8522343,230.7265142,232.9067541
2544517,1323938.907,20.86328687,0.0000157585000,18.09697802,18.86552419,20.83779766,24.96841729,38.20821094,77.08686228,102.9758288,113.9826998,94.66467821,44.48215031,11.74479058,11.85577245,14.00622585,14.00622585,14.60104512,16.12749377,19.32440274,29.57139205,59.66167401,79.69853941,88.21734962,73.26609237,34.42713159,9.08992591,9.175820758,9.379339137,9.777662836,10.7998568,12.94068287,19.80263047,39.95273817,53.37052522,59.07518905,49.06300491,23.05430072,6.087114313,6.144634227,4.180219908,4.357746345,4.81332168,5.767453269,8.825712442,17.80628987,23.78638076,26.32885726,21.86658856,10.27492934,2.712928498,2.738564194,1.61915263,1.687915136,1.864376188,2.233946379,3.418522428,6.897029751,9.213338487,10.19813297,8.46973249,3.979857333,1.050816801,1.060746447
2544537,840544.059,1241.185816,0.0014766460000,74.30284392,77.45835235,85.55614236,102.5157024,156.8758459,316.504396,422.7997034,467.9918795,388.6756564,182.6354803,48.2219374,48.67760844,85.27820311,85.27820311,88.89981534,98.1937393,117.6584156,180.0481589,363.2556271,485.2519376,537.1195024,446.0873881,209.6127788,55.34485566,55.8678344,49.28298729,51.37594731,56.74698375,67.99578309,104.0513379,209.9284671,280.4311559,310.4058557,257.797635,121.1369792,31.98425528,32.28648907,17.45833752,18.19976178,20.10243392,24.0872844,36.8598471,74.36647482,99.3418224,109.960262,91.32397143,42.91237979,11.33031812,11.43738346,11.72832499,12.2264059,13.50460076,16.18158082,24.76205225,49.95860482,66.73677702,73.87013155,61.35047023,28.82807918,7.6115869,7.68351225
2544549,6238683.01,6121.599073,0.0009812330000,140.8969447,146.8805851,162.2360387,194.3956448,297.4761964,600.1722147,801.7349445,887.4307161,737.0271392,346.3229645,91.44096364,92.30503094,185.5737388,185.5737388,193.4547224,213.6792131,256.0362589,391.8024629,790.4798931,1055.955837,1168.824748,970.7299337,456.1379771,120.4358372,121.5738903,105.891352,110.3883677,121.9287864,146.0983962,223.5687699,451.0605065,602.5453382,666.9501494,553.9140709,260.2796463,68.72262055,69.37201187,30.73237804,32.03752698,35.3868516,42.40149038,64.88537379,130.9092928,174.8740645,193.5659876,160.7600272,75.53980882,19.94506175,20.13353172,25.32503428,26.40054303,29.16055596,34.94097319,53.4688306,107.87588,144.1050761,159.5081664,132.4743954,62.24862408,16.43573992,16.5910487
2544589,186898.54,9579.21337,0.0512535480000,285.79632,297.9335768,329.0806832,394.3134467,603.4027378,1217.393398,1626.244608,1800.070494,1494.990857,702.4838541,185.4794719,187.2321519,352.5878571,352.5878571,367.5616306,405.9879179,486.4657921,744.4199362,1501.902227,2006.303306,2220.752871,1844.375122,866.6566342,228.8266327,230.9889197,196.2769759,204.6125068,226.0034745,270.8035249,414.4002435,836.0719781,1116.859636,1236.238426,1026.718204,482.4464027,127.3821505,128.5858424,85.7663159,89.4086574,98.75577764,118.3318653,181.0787131,365.3348187,488.0294079,540.1938507,448.6406895,210.812554,55.66163687,56.18760901,62.05541484,64.69079693,71.45381827,85.61791318,131.0178074,264.3345874,353.1091087,390.8522029,324.6097703,152.5314496,40.2734562,40.65401842
2544627,3043758.79,220.489709,0.0000724399000,17.04515668,17.76903389,19.62667611,23.51721842,35.987497,72.60646747,96.99073157,107.357868,89.16263649,41.89678636,11.06216714,11.16669859,12.44719803,12.44719803,12.97580819,14.3323484,17.17341061,26.27981133,53.02075513,70.82732444,78.39790904,65.11087071,30.5950603,8.078129616,8.154463541,9.569487299,9.97588625,11.01880324,13.20303047,20.20409093,40.76270352,54.45251054,60.27282552,50.0576635,23.52168258,6.210518914,6.269204935,4.522202532,4.714252358,5.207098184,6.239287012,9.547741515,19.26301748,25.73233794,28.48281373,23.65548807,11.11551844,2.934872421,2.962605367,0.939286181,0.979175979,1.08154275,1.295934011,1.983118093,4.001034006,5.344747221,5.916036074,4.913374153,2.308753927,0.609589041,0.615349326
2544631,1488166.082,1567.923339,0.0010535940000,35.82795336,37.34950224,41.25416089,49.43186035,75.64367921,152.6146799,203.8690211,225.6601544,187.4148089,88.06467054,23.25204841,23.47176761,34.88519679,34.88519679,36.36670849,40.16862216,48.13113824,73.65323407,148.5988632,198.5045266,219.7222603,182.4832812,85.74738644,22.64020712,22.85414474,22.11473086,23.05390379,25.46404635,30.51171459,46.69090612,94.20109868,125.8377359,139.2882683,115.6814071,54.35773759,14.35227928,14.4879005,10.88896959,11.35140459,12.53812349,15.0235214,22.98991836,46.38324136,61.96065817,68.58350335,56.95983061,26.76495389,7.066852119,7.133630022,4.54064816,4.733481338,5.228337435,6.264736461,9.58668583,19.34158947,25.83729766,28.59899237,23.75197652,11.16085756,2.946843482,2.974689548
2544635,3620117.968,676.9761556,0.0001870040000,104.8646755,109.3180901,120.746618,144.6818897,221.4011444,446.68722,596.7033208,660.4836909,548.543561,257.7560881,68.05631591,68.69941103,97.20798499,97.20798499,101.3362336,111.930308,134.1179467,205.2355478,414.0723686,553.1350491,612.2584978,508.4916725,238.9360365,63.08718644,63.68332598,62.0590141,64.69454905,71.45796264,85.62287908,131.0254065,264.349919,353.1295893,390.8748726,324.6285979,152.5402966,40.27579209,40.65637638,31.42284423,32.75731603,36.18189012,43.35412721,66.34315739,133.8504398,178.8029706,197.9148463,164.3718324,77.23696625,20.39316865,20.58587299,14.56169433,15.18010335,16.76708895,20.09078312,30.74415453,62.02777748,82.85927858,91.71593359,76.17172915,35.79246631,9.450420406,9.539721731
2544659,4361158.401,1408.144808,0.0003228830000,46.1778765,48.13896803,53.17159838,63.71165886,97.49550696,196.7017699,262.7623851,290.8485069,241.5549057,113.5046548,29.9690638,30.25225512,44.90567099,44.90567099,46.81273424,51.70671508,61.95639575,94.80949518,191.2826148,255.5232529,282.835599,234.9000419,110.3775893,29.14341284,29.41880222,27.80088672,28.98154048,32.01138067,38.35690908,58.69610623,118.4221544,158.193227,175.1021703,145.4254955,68.33423904,18.04254788,18.21304013,13.01871912,13.57160076,14.99042739,17.9619388,27.48646576,55.45523718,74.07940657,81.99759942,68.10047818,31.99985215,8.44904213,8.528880975,6.444046215,6.717713292,7.420008525,8.890856515,13.60533659,27.44940634,36.66805582,40.58742762,33.70858719,15.83938667,4.182133237,4.221652118
2544661,2026404.498,3430.169414,0.0016927370000,124.0628362,129.3315622,142.8523744,171.1696097,261.934286,528.4647392,705.9451238,781.4021218,648.9684884,304.9449319,80.51576502,81.27659514,121.9442327,121.9442327,127.1229854,140.4129046,168.2465705,257.4612714,519.4402218,693.889799,768.0582285,637.8861455,299.7374305,79.14080871,79.88864624,75.11983427,78.31003881,86.49686736,103.6429047,158.6007604,319.9844921,427.4485602,473.1376429,392.9493053,184.6436326,48.75215745,49.21283878,30.62745942,31.92815266,35.26604286,42.25673406,64.66385876,130.4623758,174.2770542,192.9051641,160.2112015,75.28192014,19.87697043,20.06479697,18.38521244,19.16599941,21.1696857,25.36609458,38.81676126,78.31464115,104.6159468,115.7981266,96.1724227,45.19062699,11.93185236,12.04460186
